x.pos,y.pos,year,month,day,Depth,TNO,survey,transect,area,Nhat,yearmonth,impact
412494.06,6174122.24,2011,3,26,12.88,1211,12,11,0.956,1154,20113,1
412465.14,6174621.34,2011,3,26,13.98,1211,12,11,0.956,11,20113,1
412430.52,6175120.14,2011,3,26,16.23,1211,12,11,0.956,0,20113,1
412402.91,6175619.34,2011,3,26,18.08,1211,12,11,0.956,1023,20113,1
412392.95,6176119.22,2011,3,26,18.14,1211,12,11,0.956,0,20113,1
412384.36,6176619.14,2011,3,26,17.4,1211,12,11,0.956,190,20113,1
412377.71,6177119.09,2011,3,26,16.81,1211,12,11,0.956,0,20113,1
412368.67,6177619,2011,3,26,16.33,1211,12,11,0.956,0,20113,1
412348.54,6178118.59,2011,3,26,15.82,1211,12,11,0.956,0,20113,1
412327.55,6178618,2011,3,26,15.4,1211,12,11,0.956,0,20113,1
412332.74,6179117.99,2011,3,26,15.23,1211,12,11,0.956,0,20113,1
412339.09,6179617.93,2011,3,26,15.25,1211,12,11,0.956,0,20113,1
412357.78,6180117.55,2011,3,26,15.44,1211,12,11,0.956,0,20113,1
414371.44,6181341.06,2011,3,26,17.56,1212,12,12,0.747592,0,20113,1
414430.08,6180899.38,2011,3,26,17.49,1212,12,12,0.956,20,20113,1
414485.9,6180402.53,2011,3,26,17.41,1212,12,12,0.956,67,20113,1
414531.41,6179904.64,2011,3,26,17.32,1212,12,12,0.956,30,20113,1
414557.17,6179405.39,2011,3,26,17.22,1212,12,12,0.956,0,20113,1
414557.04,6178905.55,2011,3,26,17.1,1212,12,12,0.956,0,20113,1
414527.07,6178406.48,2011,3,26,16.97,1212,12,12,0.956,0,20113,1
414505.63,6177906.96,2011,3,26,17.16,1212,12,12,0.956,0,20113,1
414495.45,6177407.08,2011,3,26,17.38,1212,12,12,0.956,0,20113,1
414494.48,6176907.09,2011,3,26,17.55,1212,12,12,0.956,0,20113,1
414488.44,6176407.13,2011,3,26,17.62,1212,12,12,0.956,19,20113,1
414486.86,6175907.16,2011,3,26,17.59,1212,12,12,0.956,0,20113,1
414497.82,6175407.29,2011,3,26,17.39,1212,12,12,0.956,0,20113,1
414508.68,6174907.43,2011,3,26,17.03,1212,12,12,0.956,0,20113,1
414501.55,6174407.52,2011,3,26,16.29,1212,12,12,0.956,9,20113,1
414487.75,6173907.71,2011,3,26,15.36,1212,12,12,0.956,0,20113,1
414477.61,6173407.82,2011,3,26,14.4,1212,12,12,0.956,107,20113,1
414469.61,6172907.89,2011,3,26,13.67,1212,12,12,0.956,18,20113,1
414463.25,6172407.93,2011,3,26,13.07,1212,12,12,0.956,22,20113,1
414455.77,6171907.99,2011,3,26,12.69,1212,12,12,0.956,299,20113,1
414457.81,6171408.03,2011,3,26,12.54,1212,12,12,0.956,0,20113,1
414470.7,6170908.21,2011,3,26,12.55,1212,12,12,0.956,19,20113,1
414492.38,6170408.73,2011,3,26,12.66,1212,12,12,0.956,0,20113,1
414531.94,6169910.33,2011,3,26,13.11,1212,12,12,0.956,20,20113,1
414571.66,6169411.91,2011,3,26,13.06,1212,12,12,0.956,0,20113,1
414606.73,6168913.15,2011,3,26,12.9,1212,12,12,0.956,0,20113,1
414638.88,6168414.18,2011,3,26,12.73,1212,12,12,0.956,0,20113,1
414676.83,6167915.68,2011,3,26,12.73,1212,12,12,0.956,0,20113,1
414741.55,6167420.12,2011,3,26,13.17,1212,12,12,0.956,0,20113,1
414854.84,6166934.54,2011,3,26,13.15,1212,12,12,0.956,0,20113,1
414909.21,6166439.7,2011,3,26,13.14,1212,12,12,0.956,0,20113,1
414873.13,6165941.41,2011,3,26,13.48,1212,12,12,0.956,0,20113,1
414813.85,6165444.98,2011,3,26,13.71,1212,12,12,0.956,0,20113,1
414748.74,6164949.24,2011,3,26,13.52,1212,12,12,0.956,0,20113,1
414673.8,6164454.92,2011,3,26,13.27,1212,12,12,0.956,0,20113,1
414582.11,6163963.57,2011,3,26,13.11,1212,12,12,0.956,0,20113,1
414518.11,6163468.1,2011,3,26,12.98,1212,12,12,0.956,0,20113,1
414501.05,6162968.71,2011,3,26,12.97,1212,12,12,0.956,0,20113,1
414478.07,6162469.24,2011,3,26,13.06,1212,12,12,0.956,0,20113,1
414451.34,6161969.97,2011,3,26,12.81,1212,12,12,0.956,0,20113,1
414430.34,6161470.44,2011,3,26,12.03,1212,12,12,0.956,0,20113,1
414409.18,6160970.89,2011,3,26,11.98,1212,12,12,0.956,0,20113,1
414383.19,6160471.57,2011,3,26,11.89,1212,12,12,0.956,0,20113,1
414360.44,6159972.14,2011,3,26,11.7,1212,12,12,0.956,0,20113,1
414357.71,6159472.23,2011,3,26,11.26,1212,12,12,0.956,0,20113,1
414376.23,6158972.62,2011,3,26,10.64,1212,12,12,0.956,0,20113,1
414394.36,6158472.97,2011,3,26,9.21,1212,12,12,0.956,0,20113,1
414414.11,6157973.36,2011,3,26,7.64,1212,12,12,0.956,0,20113,1
414424.56,6157473.58,2011,3,26,6,1212,12,12,0.956,0,20113,1
414402.9,6156974.12,2011,3,26,5.75,1212,12,12,0.956,0,20113,1
414372.29,6156475.08,2011,3,26,6.89,1212,12,12,0.956,0,20113,1
414338.32,6155976.25,2011,3,26,8.54,1212,12,12,0.956,0,20113,1
414316.27,6155476.74,2011,3,26,10.26,1212,12,12,0.956,0,20113,1
414295.57,6154977.17,2011,3,26,11.48,1212,12,12,0.956,0,20113,1
414277.81,6154477.52,2011,3,26,12.28,1212,12,12,0.956,0,20113,1
414273.42,6153977.52,2011,3,26,13.97,1212,12,12,0.956,0,20113,1
414287.18,6153477.84,2011,3,26,15.6,1212,12,12,0.956,0,20113,1
414314.45,6152978.62,2011,3,26,17.41,1212,12,12,0.956,0,20113,1
414329.78,6152478.89,2011,3,26,17.08,1212,12,12,0.956,0,20113,1
414315.23,6151979.29,2011,3,26,16.83,1212,12,12,0.956,0,20113,1
414272.17,6151481,2011,3,26,18.19,1212,12,12,0.956,0,20113,1
414255.12,6150981.39,2011,3,26,19.91,1212,12,12,0.956,0,20113,1
414249.42,6150481.44,2011,3,26,21.32,1212,12,12,0.956,0,20113,1
414236.1,6149981.58,2011,3,26,22.49,1212,12,12,0.956,0,20113,1
414203.41,6149482.73,2011,3,26,23.08,1212,12,12,0.956,0,20113,1
414184.59,6148983.12,2011,3,26,23.42,1212,12,12,0.956,0,20113,1
414181.68,6148483.15,2011,3,26,23.62,1212,12,12,0.956,0,20113,1
414185.86,6147983.18,2011,3,26,23.71,1212,12,12,0.956,0,20113,1
414194.24,6147483.26,2011,3,26,23.87,1212,12,12,0.956,0,20113,1
414193.45,6146983.27,2011,3,26,24.27,1212,12,12,0.956,0,20113,1
414188.08,6146483.31,2011,3,26,24.76,1212,12,12,0.956,0,20113,1
414175.34,6145983.56,2011,3,26,25.22,1212,12,12,0.956,0,20113,1
414186.87,6145483.76,2011,3,26,25.5,1212,12,12,0.956,0,20113,1
414209.83,6144984.29,2011,3,26,25.62,1212,12,12,0.956,0,20113,1
414234.2,6144484.89,2011,3,26,25.64,1212,12,12,0.956,0,20113,1
414256,6143985.38,2011,3,26,25.68,1212,12,12,0.956,0,20113,1
414278.18,6143485.88,2011,3,26,25.73,1212,12,12,0.956,0,20113,1
414311.44,6142987.02,2011,3,26,25.78,1212,12,12,0.956,0,20113,1
414335.6,6142487.62,2011,3,26,25.84,1212,12,12,0.956,0,20113,1
414333.37,6141987.69,2011,3,26,25.9,1212,12,12,0.956,0,20113,1
414339.88,6141487.77,2011,3,26,25.97,1212,12,12,0.956,0,20113,1
414356.74,6140988.08,2011,3,26,25.91,1212,12,12,0.956,0,20113,1
414398.72,6140494.73,2011,3,26,25.66,1212,12,12,0.956,0,20113,1
416577.94,6140704.06,2011,3,26,24.93,1213,12,13,0.558304,0,20113,1
416599.69,6141099.46,2011,3,26,25,1213,12,13,0.956,0,20113,1
416624.84,6141598.71,2011,3,26,25.07,1213,12,13,0.956,0,20113,1
416624.3,6142098.75,2011,3,26,25.13,1213,12,13,0.956,0,20113,1
416622.86,6142598.75,2011,3,26,25.16,1213,12,13,0.956,0,20113,1
416620.49,6143098.75,2011,3,26,25.16,1213,12,13,0.956,0,20113,1
416615.4,6143598.71,2011,3,26,25.14,1213,12,13,0.956,0,20113,1
416615.69,6144098.71,2011,3,26,25.08,1213,12,13,0.956,0,20113,1
416625.95,6144598.59,2011,3,26,24.98,1213,12,13,0.956,0,20113,1
416640.11,6145098.38,2011,3,26,24.83,1213,12,13,0.956,0,20113,1
416650.26,6145598.27,2011,3,26,24.63,1213,12,13,0.956,0,20113,1
416653.05,6146098.1,2011,3,26,24.45,1213,12,13,0.956,0,20113,1
416629.82,6146597.59,2011,3,26,24.37,1213,12,13,0.956,0,20113,1
416616,6147097.36,2011,3,26,24.45,1213,12,13,0.956,0,20113,1
416625.65,6147597.2,2011,3,26,24.51,1213,12,13,0.956,0,20113,1
416647.89,6148096.67,2011,3,26,24.48,1213,12,13,0.956,0,20113,1
416666.71,6148596.27,2011,3,26,24.16,1213,12,13,0.956,0,20113,1
416663.79,6149096.22,2011,3,26,23.29,1213,12,13,0.956,0,20113,1
416662.06,6149596.21,2011,3,26,21.76,1213,12,13,0.956,0,20113,1
416669.52,6150096.14,2011,3,26,20.2,1213,12,13,0.956,0,20113,1
416678.2,6150596.06,2011,3,26,18.83,1213,12,13,0.956,0,20113,1
416685.88,6151095.99,2011,3,26,17.55,1213,12,13,0.956,0,20113,1
416686.7,6151595.99,2011,3,26,16.58,1213,12,13,0.956,0,20113,1
416679.47,6152095.92,2011,3,26,15.67,1213,12,13,0.956,0,20113,1
416670.56,6152595.83,2011,3,26,14.96,1213,12,13,0.956,0,20113,1
416669.81,6153095.79,2011,3,26,14.6,1213,12,13,0.956,0,20113,1
416685.92,6153595.51,2011,3,26,14.64,1213,12,13,0.956,0,20113,1
416707.15,6154095.06,2011,3,26,14.15,1213,12,13,0.956,0,20113,1
416728.28,6154594.61,2011,3,26,13.17,1213,12,13,0.956,0,20113,1
416749.4,6155094.16,2011,3,26,12.07,1213,12,13,0.956,0,20113,1
416763.56,6155593.94,2011,3,26,11.39,1213,12,13,0.956,0,20113,1
416760.7,6156093.89,2011,3,26,10.43,1213,12,13,0.956,0,20113,1
416758.06,6156593.88,2011,3,26,8.43,1213,12,13,0.956,0,20113,1
416762.38,6157093.86,2011,3,26,6.25,1213,12,13,0.956,0,20113,1
416764.62,6157593.83,2011,3,26,5.89,1213,12,13,0.956,0,20113,1
416762.82,6158093.81,2011,3,26,6.94,1213,12,13,0.956,0,20113,1
416752.74,6158593.74,2011,3,26,8.72,1213,12,13,0.956,0,20113,1
416718.5,6159092.41,2011,3,26,10.65,1213,12,13,0.956,40,20113,1
416701.94,6159592.1,2011,3,26,11.44,1213,12,13,0.956,0,20113,1
416701.39,6160092.09,2011,3,26,11.85,1213,12,13,0.956,0,20113,1
416705.79,6160592.07,2011,3,26,12.04,1213,12,13,0.956,0,20113,1
416715.82,6161091.97,2011,3,26,12.62,1213,12,13,0.956,0,20113,1
416727.69,6161591.83,2011,3,26,13.15,1213,12,13,0.956,0,20113,1
416736,6162091.74,2011,3,26,13.37,1213,12,13,0.956,0,20113,1
416733.7,6162591.72,2011,3,26,13.58,1213,12,13,0.956,0,20113,1
416725.78,6163091.65,2011,3,26,13.91,1213,12,13,0.956,0,20113,1
416738.56,6163591.41,2011,3,26,14.05,1213,12,13,0.956,0,20113,1
416759.68,6164090.95,2011,3,26,14.45,1213,12,13,0.956,0,20113,1
416773.98,6164590.75,2011,3,26,15,1213,12,13,0.956,0,20113,1
416783.87,6165090.65,2011,3,26,15.66,1213,12,13,0.956,0,20113,1
416790.63,6165590.6,2011,3,26,13.42,1213,12,13,0.956,0,20113,1
416795.13,6166090.58,2011,3,26,12.42,1213,12,13,0.956,0,20113,1
416803.7,6166590.5,2011,3,26,11.7,1213,12,13,0.956,0,20113,1
416816.55,6167090.33,2011,3,26,11.17,1213,12,13,0.956,0,20113,1
416832.87,6167590.06,2011,3,26,11.95,1213,12,13,0.956,0,20113,1
416837.61,6168090.02,2011,3,26,12.88,1213,12,13,0.956,0,20113,1
416828.56,6168589.91,2011,3,26,13.82,1213,12,13,0.956,0,20113,1
416822.08,6169089.85,2011,3,26,14.09,1213,12,13,0.956,0,20113,1
416805.84,6169589.58,2011,3,26,14.34,1213,12,13,0.956,0,20113,1
416785.26,6170089.15,2011,3,26,14.64,1213,12,13,0.956,0,20113,1
416772.08,6170588.98,2011,3,26,14.95,1213,12,13,0.956,0,20113,1
416782.38,6171088.77,2011,3,26,15.3,1213,12,13,0.956,0,20113,1
416797.81,6171588.49,2011,3,26,15.67,1213,12,13,0.956,0,20113,1
416801.31,6172088.47,2011,3,26,16.03,1213,12,13,0.956,0,20113,1
416798.38,6172588.45,2011,3,26,16.29,1213,12,13,0.956,0,20113,1
416797.44,6173088.44,2011,3,26,16.82,1213,12,13,0.956,0,20113,1
416799.81,6173588.42,2011,3,26,17.44,1213,12,13,0.956,0,20113,1
416792.53,6174088.36,2011,3,26,18.05,1213,12,13,0.956,0,20113,1
416785.94,6174588.31,2011,3,26,18.5,1213,12,13,0.956,0,20113,1
416784.95,6175088.31,2011,3,26,18.68,1213,12,13,0.956,0,20113,1
416784.75,6175588.3,2011,3,26,18.7,1213,12,13,0.956,0,20113,1
416782.5,6176088.3,2011,3,26,18.37,1213,12,13,0.956,0,20113,1
416765.86,6176587.98,2011,3,26,18.09,1213,12,13,0.956,0,20113,1
416742.11,6177087.32,2011,3,26,17.99,1213,12,13,0.956,0,20113,1
416712.26,6177586.41,2011,3,26,18.03,1213,12,13,0.956,0,20113,1
416691.59,6178085.97,2011,3,26,18.15,1213,12,13,0.956,0,20113,1
416677.44,6178585.77,2011,3,26,18.31,1213,12,13,0.956,0,20113,1
416668.05,6179085.67,2011,3,26,18.5,1213,12,13,0.956,10,20113,1
416660.33,6179585.62,2011,3,26,18.7,1213,12,13,0.956,0,20113,1
416658.75,6180085.57,2011,3,26,18.93,1213,12,13,0.956,0,20113,1
416675.97,6180585.26,2011,3,26,19.17,1213,12,13,0.956,0,20113,1
416713.66,6181083.71,2011,3,26,19.42,1213,12,13,0.956,0,20113,1
418637.54,6181393.94,2011,3,26,21.26,1214,12,14,0.21032,0,20113,1
418611.15,6181090.26,2011,3,26,21.01,1214,12,14,0.956,0,20113,1
418557.77,6180593.09,2011,3,26,20.58,1214,12,14,0.956,0,20113,1
418510.63,6180095.38,2011,3,26,20.15,1214,12,14,0.956,0,20113,1
418492.07,6179595.83,2011,3,26,19.74,1214,12,14,0.956,0,20113,1
418481.12,6179095.99,2011,3,26,19.36,1214,12,14,0.956,0,20113,1
418464.9,6178596.28,2011,3,26,19,1214,12,14,0.956,0,20113,1
418460.57,6178096.29,2011,3,26,18.66,1214,12,14,0.956,0,20113,1
418464,6177596.33,2011,3,26,18.37,1214,12,14,0.956,0,20113,1
418461.76,6177096.34,2011,3,26,18.2,1214,12,14,0.956,0,20113,1
418452.32,6176596.43,2011,3,26,18.3,1214,12,14,0.956,0,20113,1
418445.4,6176096.49,2011,3,26,18.62,1214,12,14,0.956,0,20113,1
418450.45,6175596.53,2011,3,26,18.91,1214,12,14,0.956,0,20113,1
418470.43,6175097.11,2011,3,26,19.17,1214,12,14,0.956,0,20113,1
418526.84,6174600.34,2011,3,26,19.39,1214,12,14,0.956,0,20113,1
418571.43,6174102.31,2011,3,26,19.23,1214,12,14,0.956,0,20113,1
418612.03,6173603.98,2011,3,26,18.59,1214,12,14,0.956,0,20113,1
418634.36,6173104.58,2011,3,26,17.93,1214,12,14,0.956,0,20113,1
418630.47,6172604.7,2011,3,26,17.26,1214,12,14,0.956,0,20113,1
418602.9,6172105.45,2011,3,26,16.64,1214,12,14,0.956,0,20113,1
418580.7,6171605.94,2011,3,26,16.23,1214,12,14,0.956,0,20113,1
418570.8,6171106.13,2011,3,26,16.08,1214,12,14,0.956,0,20113,1
418584.7,6170606.31,2011,3,26,15.88,1214,12,14,0.956,0,20113,1
418604.87,6170106.77,2011,3,26,15.57,1214,12,14,0.956,0,20113,1
418612.18,6169606.82,2011,3,26,15.22,1214,12,14,0.956,0,20113,1
418611.1,6169106.84,2011,3,26,14.81,1214,12,14,0.956,0,20113,1
418623.28,6168607.02,2011,3,26,14.16,1214,12,14,0.956,0,20113,1
418650.02,6168107.74,2011,3,26,13.51,1214,12,14,0.956,0,20113,1
418678.31,6167608.55,2011,3,26,12.95,1214,12,14,0.956,0,20113,1
418691.1,6167108.84,2011,3,26,12.61,1214,12,14,0.956,0,20113,1
418675.95,6166609.11,2011,3,26,12.52,1214,12,14,0.956,0,20113,1
418665.76,6166109.25,2011,3,26,12.5,1214,12,14,0.956,0,20113,1
418666.75,6165609.29,2011,3,26,12.27,1214,12,14,0.956,0,20113,1
418652.37,6165109.5,2011,3,26,11.37,1214,12,14,0.956,0,20113,1
418635.99,6164609.82,2011,3,26,10.48,1214,12,14,0.956,0,20113,1
418642.56,6164109.92,2011,3,26,10.53,1214,12,14,0.956,0,20113,1
418669.42,6163610.64,2011,3,26,11.32,1214,12,14,0.956,0,20113,1
418687.33,6163111.02,2011,3,26,12.73,1214,12,14,0.956,0,20113,1
418681.56,6162611.08,2011,3,26,13.06,1214,12,14,0.956,0,20113,1
418661.71,6162111.52,2011,3,26,13.16,1214,12,14,0.956,0,20113,1
418634.28,6161612.34,2011,3,26,13.24,1214,12,14,0.956,0,20113,1
418630.14,6161112.36,2011,3,26,12.8,1214,12,14,0.956,0,20113,1
418630.98,6160612.37,2011,3,26,12.1,1214,12,14,0.956,0,20113,1
418626.51,6160112.39,2011,3,26,12.4,1214,12,14,0.956,0,20113,1
418624.14,6159612.39,2011,3,26,12.27,1214,12,14,0.956,0,20113,1
418634.86,6159112.63,2011,3,26,11.48,1214,12,14,0.956,0,20113,1
418659.33,6158613.23,2011,3,26,9.77,1214,12,14,0.956,0,20113,1
418680.67,6158113.7,2011,3,26,6.59,1214,12,14,0.956,0,20113,1
418692.32,6157613.92,2011,3,26,4.02,1214,12,14,0.956,0,20113,1
418683.95,6157114.02,2011,3,26,3.52,1214,12,14,0.956,0,20113,1
418678.54,6156614.09,2011,3,26,4.9,1214,12,14,0.956,0,20113,1
418671.17,6156114.22,2011,3,26,6.6,1214,12,14,0.956,0,20113,1
418645.16,6155614.93,2011,3,26,8.93,1214,12,14,0.956,0,20113,1
418628.67,6155115.24,2011,3,26,10.2,1214,12,14,0.956,0,20113,1
418628.77,6154615.27,2011,3,26,11.38,1214,12,14,0.956,0,20113,1
418624.38,6154115.3,2011,3,26,12.74,1214,12,14,0.956,0,20113,1
418626.07,6153615.31,2011,3,26,13.96,1214,12,14,0.956,0,20113,1
418631.54,6153115.35,2011,3,26,14.96,1214,12,14,0.956,0,20113,1
418631.15,6152615.38,2011,3,26,15.88,1214,12,14,0.956,0,20113,1
418625.3,6152115.42,2011,3,26,16.08,1214,12,14,0.956,0,20113,1
418618.74,6151615.47,2011,3,26,16.46,1214,12,14,0.956,0,20113,1
418620.04,6151115.45,2011,3,26,17.17,1214,12,14,0.956,0,20113,1
418643.61,6150616.12,2011,3,26,17.24,1214,12,14,0.956,0,20113,1
418645.82,6150116.13,2011,3,26,15.44,1214,12,14,0.956,0,20113,1
418620.15,6149616.9,2011,3,26,14.84,1214,12,14,0.956,0,20113,1
418606.01,6149117.19,2011,3,26,15.1,1214,12,14,0.956,0,20113,1
418615.36,6148617.3,2011,3,26,17.74,1214,12,14,0.956,0,20113,1
418621.09,6148117.35,2011,3,26,20.3,1214,12,14,0.956,0,20113,1
418623.06,6147617.37,2011,3,26,21.5,1214,12,14,0.956,0,20113,1
418613.95,6147117.47,2011,3,26,22.4,1214,12,14,0.956,0,20113,1
418612.18,6146617.53,2011,3,26,22.78,1214,12,14,0.956,0,20113,1
418634.27,6146118.08,2011,3,26,23.6,1214,12,14,0.956,0,20113,1
418654.25,6145618.52,2011,3,26,24.79,1214,12,14,0.956,0,20113,1
418659.82,6145118.62,2011,3,26,24.96,1214,12,14,0.956,0,20113,1
418643.84,6144618.91,2011,3,26,25,1214,12,14,0.956,0,20113,1
418635.85,6144118.97,2011,3,26,25,1214,12,14,0.956,0,20113,1
418635.76,6143619.12,2011,3,26,24.94,1214,12,14,0.956,0,20113,1
418603.49,6143120.13,2011,3,26,24.79,1214,12,14,0.956,0,20113,1
418562.35,6142621.93,2011,3,26,24.61,1214,12,14,0.956,0,20113,1
418547.03,6142122.06,2011,3,26,24.4,1214,12,14,0.956,0,20113,1
418564.66,6141622.46,2011,3,26,24.16,1214,12,14,0.956,0,20113,1
418594.13,6141123.36,2011,3,26,23.91,1214,12,14,0.956,0,20113,1
418617.2,6140623.93,2011,3,26,23.67,1214,12,14,0.956,0,20113,1
424640.33,6156783.93,2011,3,26,21.76,1217,12,17,0.313568,0,20113,1
424617.9,6156452.93,2011,3,26,19.58,1217,12,17,0.956,0,20113,1
424590.88,6155953.65,2011,3,26,15.01,1217,12,17,0.956,0,20113,1
424557.75,6155454.77,2011,3,26,9.96,1217,12,17,0.956,0,20113,1
424547.62,6154955.04,2011,3,26,6.33,1217,12,17,0.956,0,20113,1
424579.44,6154456.18,2011,3,26,4.9,1217,12,17,0.956,0,20113,1
424609.49,6153957.46,2011,3,26,5.23,1217,12,17,0.956,0,20113,1
424565.68,6153460.2,2011,3,26,6.88,1217,12,17,0.956,0,20113,1
424469.85,6152969.62,2011,3,26,8.6,1217,12,17,0.956,0,20113,1
424375.21,6152478.71,2011,3,26,9.37,1217,12,17,0.956,0,20113,1
424302.86,6151984.93,2011,3,26,9.72,1217,12,17,0.956,0,20113,1
424330.86,6151486.11,2011,3,26,9.72,1217,12,17,0.956,5,20113,1
424393.27,6150990.08,2011,3,26,9.39,1217,12,17,0.956,0,20113,1
424455.62,6150493.98,2011,3,26,9.17,1217,12,17,0.956,0,20113,1
424521.5,6149998.35,2011,3,26,8.81,1217,12,17,0.956,0,20113,1
424582.05,6149502.04,2011,3,26,8.09,1217,12,17,0.956,0,20113,1
424662.45,6149008.64,2011,3,26,7.12,1217,12,17,0.956,0,20113,1
424738.99,6148514.54,2011,3,26,5.95,1217,12,17,0.956,0,20113,1
424816.44,6148020.65,2011,3,26,5.41,1217,12,17,0.956,0,20113,1
424864.4,6147523.05,2011,3,26,5.52,1217,12,17,0.956,0,20113,1
424915.27,6147025.69,2011,3,26,6.89,1217,12,17,0.956,0,20113,1
424977.58,6146529.72,2011,3,26,8.32,1217,12,17,0.956,0,20113,1
425015.99,6146031.12,2011,3,26,9.85,1217,12,17,0.956,0,20113,1
425054.86,6145532.61,2011,3,26,13.01,1217,12,17,0.956,0,20113,1
425062.95,6145032.83,2011,3,26,16.16,1217,12,17,0.956,0,20113,1
425047.29,6144533.11,2011,3,26,18.93,1217,12,17,0.956,0,20113,1
425030.15,6144033.44,2011,3,26,20.63,1217,12,17,0.956,0,20113,1
424574.83,6142464.08,2011,3,26,22.89,1217,12,17,0.824072,18,20113,1
424562.97,6142929.25,2011,3,26,22.76,1217,12,17,0.956,0,20113,1
424528.35,6143427.98,2011,3,26,22.7,1217,12,17,0.956,0,20113,1
424492.93,6143926.69,2011,3,26,22.24,1217,12,17,0.956,0,20113,1
424452.02,6144425,2011,3,26,20.59,1217,12,17,0.956,0,20113,1
424413.42,6144923.49,2011,3,26,18.18,1217,12,17,0.956,199,20113,1
424384.17,6145422.63,2011,3,26,15.36,1217,12,17,0.956,449,20113,1
424361.71,6145922.12,2011,3,26,12.68,1217,12,17,0.956,91,20113,1
424335.89,6146421.45,2011,3,26,11.11,1217,12,17,0.956,0,20113,1
424302.61,6146920.05,2011,3,26,9.15,1217,12,17,0.956,0,20113,1
424225.55,6147414.02,2011,3,26,7.08,1217,12,17,0.956,0,20113,1
424143.68,6147907.24,2011,3,26,6.47,1217,12,17,0.956,0,20113,1
424084.69,6148403.65,2011,3,26,6.23,1217,12,17,0.956,0,20113,1
424037.88,6148901.44,2011,3,26,6.64,1217,12,17,0.956,0,20113,1
424000.95,6149400.07,2011,3,26,7.73,1217,12,17,0.956,0,20113,1
423972.1,6149899.24,2011,3,26,8.52,1217,12,17,0.956,0,20113,1
423934.31,6150397.76,2011,3,26,8.49,1217,12,17,0.956,0,20113,1
423908.02,6150897.05,2011,3,26,8.59,1217,12,17,0.956,25,20113,1
423898.59,6151396.94,2011,3,26,9.29,1217,12,17,0.956,0,20113,1
423894.65,6151896.91,2011,3,26,9.93,1217,12,17,0.956,0,20113,1
423883.87,6152396.74,2011,3,26,9.51,1217,12,17,0.956,6,20113,1
423861.38,6152896.27,2011,3,26,8.84,1217,12,17,0.956,0,20113,1
423841.72,6153395.88,2011,3,26,7.45,1217,12,17,0.956,0,20113,1
423822.49,6153895.51,2011,3,26,5.73,1217,12,17,0.956,0,20113,1
423799.84,6154394.97,2011,3,26,4.51,1217,12,17,0.956,0,20113,1
423794.63,6154894.83,2011,3,26,5.56,1217,12,17,0.956,0,20113,1
423804.11,6155394.71,2011,3,26,6.68,1217,12,17,0.956,0,20113,1
423821.41,6155894.39,2011,3,26,10.28,1217,12,17,0.956,0,20113,1
423840.89,6156393.96,2011,3,26,14.36,1217,12,17,0.956,0,20113,1
423840.72,6156893.83,2011,3,26,17.5,1217,12,17,0.956,0,20113,1
423810.2,6157392.86,2011,3,26,19.67,1217,12,17,0.956,0,20113,1
423786.6,6157892.25,2011,3,26,20.17,1217,12,17,0.956,0,20113,1
423777.49,6158392.08,2011,3,26,20.77,1217,12,17,0.956,0,20113,1
423747.6,6158891.23,2011,3,26,21.4,1217,12,17,0.956,0,20113,1
423713.81,6159390.07,2011,3,26,21.22,1217,12,17,0.956,0,20113,1
423687.79,6159889.39,2011,3,26,20.6,1217,12,17,0.956,0,20113,1
423672.18,6160389.13,2011,3,26,20.24,1217,12,17,0.956,0,20113,1
423658.92,6160888.94,2011,3,26,20.07,1217,12,17,0.956,0,20113,1
423659.3,6161388.91,2011,3,26,19.62,1217,12,17,0.956,0,20113,1
423654.69,6161888.64,2011,3,26,19.15,1217,12,17,0.956,0,20113,1
423604.88,6162385.97,2011,3,26,18.83,1217,12,17,0.956,0,20113,1
423557.07,6162883.66,2011,3,26,18.75,1217,12,17,0.956,0,20113,1
423526.78,6163382.7,2011,3,26,18.91,1217,12,17,0.956,0,20113,1
423501.03,6163882.03,2011,3,26,19.6,1217,12,17,0.956,0,20113,1
423470.62,6164381.08,2011,3,26,19.74,1217,12,17,0.956,0,20113,1
423438.64,6164880.02,2011,3,26,19.01,1217,12,17,0.956,37,20113,1
423421.31,6165379.75,2011,3,26,18.5,1217,12,17,0.956,0,20113,1
423374.11,6165877.12,2011,3,26,18.05,1217,12,17,0.956,31,20113,1
423312.15,6166373.19,2011,3,26,17.81,1217,12,17,0.956,0,20113,1
423263.47,6166870.79,2011,3,26,17.86,1217,12,17,0.956,0,20113,1
423224.08,6167369.22,2011,3,26,16.84,1217,12,17,0.956,37,20113,1
423201.82,6167868.71,2011,3,26,15.39,1217,12,17,0.956,0,20113,1
423166.21,6168367.37,2011,3,26,14.07,1217,12,17,0.956,0,20113,1
423136.55,6168866.5,2011,3,26,13.41,1217,12,17,0.956,0,20113,1
423104.22,6169365.46,2011,3,26,14.16,1217,12,17,0.956,0,20113,1
423074.04,6169864.55,2011,3,26,14.91,1217,12,17,0.956,0,20113,1
423051.02,6170364.01,2011,3,26,14.61,1217,12,17,0.956,0,20113,1
423028.5,6170863.49,2011,3,26,14.54,1217,12,17,0.956,0,20113,1
423007.48,6171362.86,2011,3,26,15.3,1217,12,17,0.956,0,20113,1
422953.9,6171860.06,2011,3,26,16.05,1217,12,17,0.956,0,20113,1
422905.25,6172357.67,2011,3,26,16.74,1217,12,17,0.956,0,20113,1
